Cas8838	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
1	-0.271270007	0.200550005	-0.271270007	0.200550005	1460.942749	13603.95605	260.7268982	0	1.083299994	381.6900635	13603.95605	59	1	-1	178	0	0
1	-0.26512	0.148269996	-0.26512	0.148269996	2417.335938	21034.71875	251.9165344	0	1.050519943	412.7161255	21034.71875	59	1	-1	450	0	0
1	-0.248950005	0.231189996	-0.248950005	0.231189996	1603.633911	13677.55566	249.4533844	0	1.064689994	393.4617615	13677.55566	59	1	-1	420	0	0
1	-0.245639995	-0.35661	-0.245639995	-0.35661	164.3708649	1697.463745	274.5063477	0	1.068899989	349.380188	1697.463745	59	1	-1	109	0	0
1	-0.244980007	0.212679997	-0.244980007	0.212679997	1143.730225	10600.75879	260.0955811	0	1.077419996	367.8389282	10600.75879	59	1	-1	179	0	0
1	-0.235049993	0.239930004	-0.235049993	0.239930004	1902.647949	15763.58008	245.7854156	0	1.040220022	404.1078796	15763.58008	59	1	-1	421	0	0
1	-0.216979995	0.22529	-0.216979995	0.22529	1722.17688	15209.17285	253.7633362	0	1.04203999	394.5177917	15209.17285	59	1	-1	422	0	0
1	-0.213990003	0.1391	-0.213990003	0.1391	1073.967041	9910.921875	259.4642944	0	1.061419964	366.5741882	9910.921875	59	1	-1	419	0	0
1	-0.206359997	0.194790006	-0.206359997	0.194790006	1332.195313	11048.97949	246.0379486	0	1.077479959	388.2152405	11048.97949	59	1	-1	449	0	0
1	-0.191119999	0.206440002	-0.191119999	0.206440002	1868.473755	16025.83301	250.1125031	0	1.052889943	410.7770691	16025.83301	59	1	-1	423	0	0
1	-0.102250002	0.186499998	-0.102250002	0.186499998	1235.285889	10653.02637	250.7994385	0	1.054059982	386.2993164	10653.02637	59	1	-1	156	0	0
1	-0.090640001	-0.20499	-0.090640001	-0.20499	886.333374	7965.473633	256.2307739	0	1.100819945	370.8439026	7965.473633	59	1	-1	396	0	0
1	-0.072970003	-0.196669996	-0.072970003	-0.196669996	1413.872314	11851.48926	247.1892548	0	1.021690011	393.166687	11851.48926	59	1	-1	278	0	0
1	-0.06679	-0.159600005	-0.06679	-0.159600005	1867.070923	16328.68652	252.5092926	0	1.032909989	397.8110962	16328.68652	59	1	-1	97	0	0
1	-0.061620001	-0.154449999	-0.061620001	-0.154449999	1278.191528	11356.54688	254.55513	0	1.050660014	400.2185669	11356.54688	59	1	-1	96	0	0
1	-0.051879998	-0.230179995	-0.051879998	-0.230179995	823.956604	7093.964355	250.5233917	0	1.023900032	372.5904846	7093.964355	59	1	-1	277	0	0
1	-0.030889999	0.128570005	-0.030889999	0.128570005	1252.720459	10330.75684	245.3531342	0	1.081179976	375.6846313	10330.75684	59	1	-1	447	0	0
1	-0.021779999	-0.167539999	-0.021779999	-0.167539999	1206.044067	10685.41992	254.1656647	0	1.038740039	372.5644531	10685.41992	59	1	-1	98	0	0
1	-0.01314	0.02843	-0.01314	0.02843	660.642395	6044.008789	258.3536377	0	1.064520001	362.0744629	6044.008789	59	1	-1	424	0	0
1	0.0019	-0.175170004	0.0019	-0.175170004	1031.723633	9186.438477	254.8804321	0	1.065690041	387.2304077	9186.438477	59	1	-1	247	0	0
1	0.047499999	0.057220001	0.047499999	0.057220001	447.3872986	4700.016113	277.0508423	0	1.10374999	359.2646484	4700.016113	59	1	-1	308	0	0
1	0.099469997	-0.298079997	0.099469997	-0.298079997	681.0274048	5652.328613	246.209137	0	1.095049977	369.8770142	5652.328613	59	1	-1	460	0	0
1	0.111100003	-0.266189992	0.111100003	-0.266189992	1334.179688	12228.75781	258.6789246	0	1.084100008	382.4108582	12228.75781	59	1	-1	461	0	0
1	0.129360005	-0.296570003	0.129360005	-0.296570003	1419.172485	12389.5625	252.4857483	0	1.089840055	384.9895935	12389.5625	59	1	-1	411	0	0
1	0.186120003	0.066909999	0.186120003	0.066909999	140.8595734	865.8928223	212.2366486	0	1.15734005	369.9859009	865.8928223	59	1	-1	307	0	0
1	0.230130002	-0.068709999	0.230130002	-0.068709999	452.9043274	3627.51709	241.6231384	0	1.014870048	359.8854675	3627.51709	59	1	-1	238	0	0
1	0.24289	-0.263819993	0.24289	-0.263819993	447.3020935	3623.354492	243.1746216	0	1.082470059	375.6173401	3623.354492	59	1	-1	35	0	0
1	0.279170007	0.044720002	0.279170007	0.044720002	2330.962891	20553.99219	253.6734619	0	1.073359966	412.3887939	20553.99219	59	1	-1	438	0	0
1	0.281230003	0.092320003	0.281230003	0.092320003	1964.934937	16177.6709	245.1027527	0	1.068989992	395.8048706	16177.6709	59	1	-1	436	0	0
1	0.289590001	-0.0513	0.289590001	-0.0513	1113.857056	9733.166992	252.4986115	0	1.065950036	373.9594421	9733.166992	59	1	-1	452	0	0
1	0.298599988	0.120209999	0.298599988	0.120209999	1806.348145	16104.02051	254.9916992	0	1.051470041	403.1455994	16104.02051	59	1	-1	432	0	0
1	0.298689991	0.114670001	0.298689991	0.114670001	2213.817871	19076.06055	250.6731873	0	1.046390057	400.2260742	19076.06055	59	1	-1	433	0	0
1	0.300269991	0.054230001	0.300269991	0.054230001	614.5334473	5913.950195	265.131012	0	1.097730041	384.1416931	5913.950195	59	1	-1	439	0	0
1	0.300579995	-0.04087	0.300579995	-0.04087	1355.570068	12059.32422	254.6642761	0	1.02888	380.7818604	12059.32422	59	1	-1	237	0	0
1	0.303110003	0.04081	0.303110003	0.04081	2218.010254	18482.5332	246.5493927	0	1.059180021	402.3391113	18482.5332	59	1	-1	437	0	0
1	0.303299993	0.086479999	0.303299993	0.086479999	2248.685303	19518.87695	251.7003784	0	1.07664001	410.4648743	19518.87695	59	1	-1	435	0	0
1	0.303629994	0.079060003	0.303629994	0.079060003	2250.949951	19356.8125	250.4634552	0	1.060220003	405.8707275	19356.8125	59	1	-1	434	0	0
1	0.304939985	0.121639997	0.304939985	0.121639997	1952.777832	16956.44922	251.7367554	0	1.074630022	392.7780151	16956.44922	59	1	-1	431	0	0
1	0.307249993	-0.070370004	0.307249993	-0.070370004	1942.479004	17817.72461	258.7880554	0	1.086390018	390.2762451	17817.72461	59	1	-1	143	0	0
1	0.317900002	-0.111869998	0.317900002	-0.111869998	1416.057617	11581.08398	244.2082367	0	1.044229984	378.4862366	11581.08398	59	1	-1	144	0	0
1	0.329789996	0.083420001	0.329789996	0.083420001	939.9610596	7941.515625	248.244278	0	1.055600047	366.6777649	7941.515625	59	1	-1	428	0	0
1	0.330040008	0.080069996	0.330040008	0.080069996	858.7276001	7581.650391	253.6927185	0	1.024009943	382.2098999	7581.650391	59	1	-1	430	0	0
1	0.334069997	0.10323	0.334069997	0.10323	1305.73877	11254.75391	250.8443909	0	1.082489967	379.9903259	11254.75391	59	1	-1	429	0	0
1	0.381709993	-0.0103	0.381709993	-0.0103	482.4195862	3834.44165	240.8249054	0	1.068799973	363.6608582	3834.44165	59	1	-1	453	0	0
1	0.598429978	-0.310759991	0.598429978	-0.310759991	97.86984253	1065.40625	281.8294373	0	1.067299962	341.2543335	1065.40625	59	1	-1	183	0	0
1	-0.385899991	-0.04442	-0.385899991	-0.04442	669.3143921	6385.174316	263.9861145	0	1.099239945	369.6994934	6385.174316	60	1	-1	389	0	0
1	-0.33247	-0.456039995	-0.33247	-0.456039995	944.4430542	8680.375	258.8672485	0	1.037430048	362.2450256	8680.375	60	1	-1	126	0	0
1	-0.291689992	-0.455269992	-0.291689992	-0.455269992	2220.966064	19343.22461	252.1283722	0	1.077710032	401.4501343	19343.22461	60	1	-1	127	0	0
1	-0.275389999	-0.365689993	-0.275389999	-0.365689993	2291.192871	20516.91797	255.578064	0	1.05806005	408.0186462	20516.91797	60	1	-1	40	0	0
1	-0.264279991	-0.625370026	-0.264279991	-0.625370026	282.3204346	2538.536865	256.2350464	0	1.089149952	355.3352051	2538.536865	60	1	-1	375	0	0
1	-0.262349993	-0.377499998	-0.262349993	-0.377499998	2625.565186	24324.54102	260.1298218	0	1.095970035	408.1544495	24324.54102	60	1	-1	41	0	0
1	-0.261489987	-0.355170012	-0.261489987	-0.355170012	1098.328857	9491.016602	251.1054688	0	1.069329977	392.2874756	9491.016602	60	1	-1	42	0	0
1	-0.243070006	0.236039996	-0.243070006	0.236039996	2161.373047	19733.48828	258.1161194	0	1.070770025	405.4170227	19733.48828	60	1	-1	378	0	0
1	-0.236560002	0.231480002	-0.236560002	0.231480002	2441.848877	22905.37891	261.6043091	0	1.064360023	410.141571	22905.37891	60	1	-1	379	0	0
1	-0.234119996	0.302139997	-0.234119996	0.302139997	515.3927002	4558.634766	254.1956177	0	1.100460052	360.3111267	4558.634766	60	1	-1	60	0	0
1	-0.231779993	-0.167579994	-0.231779993	-0.167579994	226.2893982	2493.904785	285.1228943	0	1.244899988	349.6776428	2493.904785	60	1	-1	160	0	0
1	-0.223849997	-0.158790007	-0.223849997	-0.158790007	2223.427002	17352.96094	238.590744	0	1.054550052	541.6813354	17352.96094	60	1	-1	495	0	0
1	-0.220809996	-0.199330002	-0.220809996	-0.199330002	1684.322266	14240.87109	248.244278	0	1.000849962	529.5070801	14240.87109	60	1	-1	494	0	0
1	-0.219300002	-0.163829997	-0.219300002	-0.163829997	1736.062988	13478.76367	237.9337616	0	1.04144001	530.7169189	13478.76367	60	1	-1	494	0	0
1	-0.213139996	-0.025140001	-0.213139996	-0.025140001	192.3950195	1788.038086	260.2667847	0	1.00948	358.2290649	1788.038086	60	1	-1	6	0	0
1	-0.187099993	0.327459991	-0.187099993	0.327459991	1219.301147	16122.90723	310.5482178	0	1.051890016	396.1145935	16122.90723	60	1	-1	422	0	0
1	-0.168029994	-0.192540005	-0.168029994	-0.192540005	600.6768188	5538.26416	259.2802734	0	1.039219975	352.5966492	5538.26416	60	1	-1	291	0	0
1	-0.162890002	-0.554470003	-0.162890002	-0.554470003	1948.869873	19547.80078	270.853363	0	1.125020027	425.7862854	19547.80078	60	1	-1	376	0	0
1	-0.145520002	-0.129270002	-0.145520002	-0.129270002	1593.345459	14354.23926	256.4447632	0	1.081930041	396.759491	14354.23926	60	1	-1	299	0	0
1	-0.143189996	-0.091339998	-0.143189996	-0.091339998	1039.900635	9042.088867	251.972168	0	1.088459969	373.1098938	9042.088867	60	1	-1	300	0	0
1	-0.139280006	-0.328779995	-0.139280006	-0.328779995	352.8247375	3205.19751	257.358551	0	1.035660028	365.1034546	3205.19751	60	1	-1	174	0	0
1	-0.115950003	0.278849989	-0.115950003	0.278849989	1315.299683	16483.56055	302.3884277	0	1.067100048	419.2342834	16483.56055	60	1	-1	423	0	0
1	-0.075039998	0.41595	-0.075039998	0.41595	2523.907471	24802.23242	267.7375183	0	1.058650017	459.8437195	24802.23242	60	1	-1	436	0	0
1	-0.074100003	-0.551580012	-0.074100003	-0.551580012	2140.623291	21876.58789	272.9377441	0	1.020020008	533.914856	21876.58789	60	1	-1	39	0	0
1	-0.063809998	0.407920003	-0.063809998	0.407920003	2907.315674	28095.88086	265.4455872	0	1.038550019	477.5863647	28095.88086	60	1	-1	435	0	0
1	-0.05968	-0.426319987	-0.05968	-0.426319987	1913.417969	17427.33984	257.7565918	0	1.058179975	408.7185059	17427.33984	60	1	-1	209	0	0
1	-0.053350002	0.343219995	-0.053350002	0.343219995	2893.455811	24928.75781	250.6218109	0	1.031260014	745.8027954	24928.75781	60	1	-1	434	0	0
1	-0.034460001	0.422419995	-0.034460001	0.422419995	3027.919678	27667.22461	258.0733032	0	1.012019992	601.5645142	27667.22461	60	1	-1	434	0	0
1	-0.0219	0.326719999	-0.0219	0.326719999	2691.930908	26110.44336	265.8907166	0	1.00940001	553.6717529	26110.44336	60	1	-1	433	0	0
1	-0.015659999	-0.395649999	-0.015659999	-0.395649999	467.4063416	4138.333008	254.3347168	0	1.102519989	362.8212585	4138.333008	60	1	-1	175	0	0
1	0.0054	0.44352001	0.0054	0.44352001	2560.151611	25525.19922	269.5971985	0	1.027199984	436.8799133	25525.19922	60	1	-1	146	0	0
1	0.00932	0.256639987	0.00932	0.256639987	1470.758057	12391.1582	248.0281525	0	1.088870049	398.7505493	12391.1582	60	1	-1	444	0	0
1	0.044860002	-0.447470009	0.044860002	-0.447470009	2100.22998	19058.5	257.5318909	0	1.110399961	422.4562073	19058.5	60	1	-1	483	0	0
1	0.047290001	-0.427830011	0.047290001	-0.427830011	507.9121094	4903.521484	265.3279114	0	1.043409944	361.039917	4903.521484	60	1	-1	243	0	0
1	0.05345	0.287070006	0.05345	0.287070006	2412.573486	21695.71094	256.2221985	0	1.083379984	405.7271423	21695.71094	60	1	-1	149	0	0
1	0.082199998	0.27926001	0.082199998	0.27926001	2063.401855	17944.02734	251.8523254	0	1.055040002	395.8388672	17944.02734	60	1	-1	148	0	0
1	0.08371	-0.060460001	0.08371	-0.060460001	466.8235474	4284.688965	259.0320129	0	1.11540997	371.1130676	4284.688965	60	1	-1	9	0	0
1	0.090219997	-0.477910012	0.090219997	-0.477910012	1434.352173	12345.55176	250.7202606	0	1.09386003	391.469574	12345.55176	60	1	-1	482	0	0
1	0.105060004	0.29708001	0.105060004	0.29708001	2404.034668	20644.42383	250.3457489	0	1.075070024	442.7687073	20644.42383	60	1	-1	147	0	0
1	0.157759994	0.322439998	0.157759994	0.322439998	1406.335938	12487.10254	254.7113647	0	1.104719996	396.2750549	12487.10254	60	1	-1	340	0	0
1	0.163739994	0.136659995	0.163739994	0.136659995	1057.609009	9051.751953	250.020462	0	1.09502995	394.2767334	9051.751953	60	1	-1	443	0	0
1	0.184719995	0.130730003	0.184719995	0.130730003	1467.269409	13187.54785	256.3163452	0	1.113199949	407.2271423	13187.54785	60	1	-1	442	0	0
1	0.201460004	0.181319997	0.201460004	0.181319997	643.6958008	5790.40918	256.2200623	0	1.073760033	387.7827759	5790.40918	60	1	-1	156	0	0
1	0.206149995	0.299699992	0.206149995	0.299699992	1918.361084	20254.91797	277.4852295	0	1.047520041	460.6523743	20254.91797	60	1	-1	385	0	0
1	0.211270005	0.317739993	0.211270005	0.317739993	3059.246338	26536.78711	251.8929901	0	1.126970053	445.3274536	26536.78711	60	1	-1	341	0	0
1	0.232020006	-0.411549985	0.232020006	-0.411549985	3551.66748	29141.81641	244.9187164	0	1.116090059	481.7701416	29141.81641	60	1	-1	369	0	0
1	0.233309999	0.305680007	0.233309999	0.305680007	892.5473633	8097.92041	257.578949	0	1.121690035	381.2088318	8097.92041	60	1	-1	339	0	0
1	0.241380006	0.202570006	0.241380006	0.202570006	2609.785645	23088.86523	254.0843353	0	1.071089983	434.7990112	23088.86523	60	1	-1	182	0	0
1	0.248950005	0.183259994	0.248950005	0.183259994	360.4717712	3089.812744	250.0290375	0	1.051040053	340.656311	3089.812744	60	1	-1	75	0	0
1	0.251590014	-0.348430008	0.251590014	-0.348430008	3129.403076	21550.47852	224.1949463	0	1.077800035	706.1259155	21550.47852	60	1	-1	368	0	0
1	0.257380009	0.062899999	0.257380009	0.062899999	550.6898804	5120.42627	260.4208984	0	1.0546	383.254425	5120.42627	60	1	-1	64	0	0
1	0.259350002	0.198579997	0.259350002	0.198579997	2776.682617	24813.05859	255.4796295	0	1.09581995	442.7515869	24813.05859	60	1	-1	181	0	0
1	0.260960013	0.508629978	0.260960013	0.508629978	1480.944214	13725.38574	259.9115601	0	1.013929963	593.3702393	13725.38574	60	1	-1	67	0	0
1	0.267639995	-0.01856	0.267639995	-0.01856	606.333374	5015.128418	245.8089752	0	1.099629998	358.1625366	5015.128418	60	1	-1	338	0	0
1	0.26967001	0.098549999	0.26967001	0.098549999	2252.353516	20082.46289	255.177887	0	1.093060017	416.40625	20082.46289	60	1	-1	63	0	0
1	0.275849998	0.095530003	0.275849998	0.095530003	992.8828125	8793.399414	254.642868	0	1.143810034	386.7256775	8793.399414	60	1	-1	97	0	0
1	0.276380002	0.103189997	0.276380002	0.103189997	2308.688232	20044.43164	251.84375	0	1.10007	412.8599854	20044.43164	60	1	-1	65	0	0
1	0.27809	0.123259999	0.27809	0.123259999	380.5220337	3308.415039	251.7431793	0	1.015069962	356.7432251	3308.415039	60	1	-1	62	0	0
1	0.356979996	0.129779994	0.356979996	0.129779994	2259.076904	23276.45117	274.0612488	0	1.023779988	466.0421448	23276.45117	60	1	-1	342	0	0
1	-0.262589991	0.335159987	-0.262589991	0.335159987	1340.415894	8814.597656	218.988327	0	1.047070026	512.1253052	8814.597656	61	1	-1	192	0	0
1	-0.256269991	0.388500005	-0.256269991	0.388500005	1417.933228	11235.07227	240.4439697	0	1.067070007	434.8505554	11235.07227	61	1	-1	363	0	0
1	-0.253039986	0.374920011	-0.253039986	0.374920011	2086.363037	16859.41406	242.8985748	0	1.08652997	467.5643005	16859.41406	61	1	-1	364	0	0
1	-0.247679994	0.371639997	-0.247679994	0.371639997	644.1654053	3875.799316	209.5145721	0	1.064010024	432.7546082	3875.799316	61	1	-1	366	0	0
1	-0.240720004	0.500519991	-0.240720004	0.500519991	1362.605713	9616.0625	227.7002869	0	1.19543004	469.9601746	9616.0625	61	1	-1	363	0	0
1	-0.231600001	0.360549986	-0.231600001	0.360549986	1242.807251	7486.772461	209.8248596	0	1.10947001	583.6308594	7486.772461	61	1	-1	192	0	0
1	-0.230900005	0.398640007	-0.230900005	0.398640007	2332.667236	18154.61914	238.3082581	0	1.069839954	481.0957336	18154.61914	61	1	-1	365	0	0
1	-0.217730001	0.399430007	-0.217730001	0.399430007	2292.528809	18082.9707	239.9860229	0	1.088050008	493.8330994	18082.9707	61	1	-1	365	0	0
1	-0.215560004	0.465259999	-0.215560004	0.465259999	1407.358032	12767.03125	257.1402588	0	1.005779982	395.2964172	12767.03125	61	1	-1	43	0	0
1	-0.193100005	-0.222979993	-0.193100005	-0.222979993	1727.546143	15301.87988	254.3946533	0	1.103620052	386.6609192	15301.87988	61	1	-1	400	0	0
1	-0.19179	0.362879992	-0.19179	0.362879992	1503.666626	13457.08008	255.635849	0	1.089550018	388.6111755	13457.08008	61	1	-1	413	0	0
1	-0.164690003	-0.392910004	-0.164690003	-0.392910004	1080.637817	10382.60645	264.9491272	0	1.103279948	371.162323	10382.60645	61	1	-1	336	0	0
1	-0.143710002	0.01715	-0.143710002	0.01715	842.7490845	7497.536621	255.0666046	0	1.121970057	374.1015015	7497.536621	61	1	-1	260	0	0
1	-0.137620002	0.352409989	-0.137620002	0.352409989	973.7138672	7745.807129	241.002533	0	1.087499976	391.5545654	7745.807129	61	1	-1	16	0	0
1	-0.132320002	0.02063	-0.132320002	0.02063	555.5545654	4935.51416	254.8247833	0	1.112499952	348.8305664	4935.51416	61	1	-1	327	0	0
1	-0.124499999	-0.289510012	-0.124499999	-0.289510012	1510.568604	13484.66699	255.2998505	0	1.087000012	400.6293945	13484.66699	61	1	-1	203	0	0
1	-0.112300001	-0.320870012	-0.112300001	-0.320870012	1801.593384	14936.76758	245.9887238	0	1.076079965	407.447937	14936.76758	61	1	-1	202	0	0
1	-0.109180003	0.370160013	-0.109180003	0.370160013	432.5127869	4102.76709	262.9439392	0	1.002769947	360.6481628	4102.76709	61	1	-1	44	0	0
1	-0.109010004	0.057	-0.109010004	0.057	2530.204346	20413.58789	242.6096649	0	1.063030005	440.788269	20413.58789	61	1	-1	166	0	0
1	-0.096500002	-0.27838999	-0.096500002	-0.27838999	2067.937012	17667.4707	249.560379	0	1.024389982	487.8265686	17667.4707	61	1	-1	104	0	0
1	-0.082500003	0.03748	-0.082500003	0.03748	1037.469116	8352.595703	242.3143463	0	1.050930023	364.2771301	8352.595703	61	1	-1	165	0	0
1	-0.0766	-0.383720011	-0.0766	-0.383720011	1157.712402	11979.9668	274.7610168	0	1.063380003	371.321991	11979.9668	61	1	-1	335	0	0
1	-0.074749999	0.055	-0.074749999	0.055	860.5670776	6523.660645	235.1774445	0	1.065369964	388.4397888	6523.660645	61	1	-1	261	0	0
1	-0.073940001	-0.247649997	-0.073940001	-0.247649997	558.9641724	6486.92627	290.9757996	0	1.063429952	389.2509766	6486.92627	61	1	-1	428	0	0
1	-0.073700003	0.336250007	-0.073700003	0.336250007	590.9254761	5772.27002	266.9992371	0	1.074139953	355.4547729	5772.27002	61	1	-1	402	0	0
1	-0.063539997	-0.326950014	-0.063539997	-0.326950014	1592.670654	13317.33594	246.9667053	0	1.057309985	408.7483215	13317.33594	61	1	-1	103	0	0
1	-0.052469999	0.16956	-0.052469999	0.16956	826.2329712	6014.161621	231.233429	0	1.193079948	394.8422852	6014.161621	61	1	-1	261	0	0
1	-0.048829999	-0.33930999	-0.048829999	-0.33930999	2054.915527	16720.55273	243.673233	0	1.070989966	466.1189575	16720.55273	61	1	-1	102	0	0
1	-0.04112	-0.339230001	-0.04112	-0.339230001	2124.169189	18786.46875	254.0436707	0	1.071400046	398.7951965	18786.46875	61	1	-1	99	0	0
1	-0.018680001	-0.262360007	-0.018680001	-0.262360007	2723.102783	30862.44531	287.5881958	0	1.072039962	439.1102905	30862.44531	61	1	-1	430	0	0
1	-0.017240001	-0.360289991	-0.017240001	-0.360289991	444.9795837	3839.383301	250.8615112	0	1.05381	369.3106384	3839.383301	61	1	-1	98	0	0
1	-0.01718	-0.339260012	-0.01718	-0.339260012	2833.537109	23822.50586	247.6515045	0	1.060629964	432.0406189	23822.50586	61	1	-1	100	0	0
1	-0.01228	-0.348610014	-0.01228	-0.348610014	159.1621704	1909.165039	297.0919189	0	1.215510011	354.8799438	1909.165039	61	1	-1	451	0	0
1	-0.00731	-0.31773001	-0.00731	-0.31773001	1361.232056	13737.31152	271.2877808	0	1.048519969	391.181366	13737.31152	61	1	-1	221	0	0
1	-0.00664	-0.338539988	-0.00664	-0.338539988	2063.004883	17087.87891	245.7832794	0	1.051229954	434.2423096	17087.87891	61	1	-1	101	0	0
1	0.00705	-0.273589998	0.00705	-0.273589998	2778.012695	30924.77734	284.9816589	0	1.063680053	439.5717468	30924.77734	61	1	-1	431	0	0
1	0.01152	0.098140001	0.01152	0.098140001	820.1762085	5721.817383	225.6373291	0	1.07336998	419.1385193	5721.817383	61	1	-1	457	0	0
1	0.0134	-0.289330006	0.0134	-0.289330006	2464.41748	25908.16211	277.0144653	0	1.079669952	419.6041565	25908.16211	61	1	-1	222	0	0
1	0.020540001	-0.268040001	0.020540001	-0.268040001	1676.429077	19260.55273	289.4820862	0	1.055349946	432.0059204	19260.55273	61	1	-1	429	0	0
1	0.041730002	-0.332670003	0.041730002	-0.332670003	2160.343506	21763.41992	271.069519	0	1.055060029	399.459259	21763.41992	61	1	-1	223	0	0
1	0.043000001	-0.206320003	0.043000001	-0.206320003	2639.429932	24795.87695	261.8974609	0	1.086570024	413.6233521	24795.87695	61	1	-1	226	0	0
1	0.05827	0.047180001	0.05827	0.047180001	1116.840088	9723.666016	252.1626129	0	1.093840003	372.7434692	9723.666016	61	1	-1	456	0	0
1	0.063950002	-0.299080014	0.063950002	-0.299080014	2199.462891	23182.12891	277.2926331	0	1.061859965	408.917572	23182.12891	61	1	-1	224	0	0
1	0.077009998	0.198159993	0.077009998	0.198159993	4781.699707	44025.53906	259.0534363	0	1.008630037	573.5944824	44025.53906	61	1	-1	200	0	0
1	0.07863	-0.304520011	0.07863	-0.304520011	1929.4375	20850.63672	280.7380371	0	1.050709963	388.0299377	20850.63672	61	1	-1	225	0	0
1	0.105300002	0.117370002	0.105300002	0.117370002	1602.028564	14317.21094	255.2228241	0	1.006510019	422.5158081	14317.21094	61	1	-1	199	0	0
1	0.114409998	0.26293999	0.114409998	0.26293999	1518.19812	14052.28223	259.7489319	0	1.020059943	397.4921875	14052.28223	61	1	-1	201	0	0
1	0.167339996	0.107620001	0.167339996	0.107620001	1639.771729	14565.37402	254.5209045	0	1.050009966	382.4486389	14565.37402	61	1	-1	304	0	0
1	0.173189998	0.151519999	0.173189998	0.151519999	1866.483398	15382.30371	245.1669617	0	1.052289963	411.3357239	15382.30371	61	1	-1	237	0	0
1	0.17859	0.171670005	0.17859	0.171670005	2687.269287	23108.27734	250.3821411	0	1.03076005	512.5285645	23108.27734	61	1	-1	306	0	0
1	0.182019994	0.085029997	0.182019994	0.085029997	2297.269043	20145.66992	253.0870972	0	1.096549988	426.3849182	20145.66992	61	1	-1	305	0	0
1	0.186220005	0.13019	0.186220005	0.13019	1998.321045	16350.51563	244.3452148	0	1.069519997	393.8840027	16350.51563	61	1	-1	238	0	0
1	0.190080002	-0.263920009	0.190080002	-0.263920009	388.3739624	3283.549805	248.8927155	0	1.156110048	361.1747742	3283.549805	61	1	-1	215	0	0
1	0.207430005	0.105850004	0.207430005	0.105850004	1015.167114	9306.307617	258.5398254	0	1.040089965	365.2905579	9306.307617	61	1	-1	28	0	0
1	0.210500002	-0.196290001	0.210500002	-0.196290001	317.078125	2297.751221	230.0585632	0	1.094789982	384.7495117	2297.751221	61	1	-1	130	0	0
1	0.236860007	0.116080001	0.236860007	0.116080001	2589.722168	20841.66797	242.3913879	0	1.084059954	435.1087036	20841.66797	61	1	-1	236	0	0
1	0.245189995	0.089060001	0.245189995	0.089060001	1145.795776	10056.67383	253.0400238	0	1.060960054	377.3334961	10056.67383	61	1	-1	418	0	0
1	0.249160007	0.381980002	0.249160007	0.381980002	809.3981323	5900.335938	230.9830475	0	1.137269974	403.7922974	5900.335938	61	1	-1	377	0	0
1	0.261889994	0.145339996	0.261889994	0.145339996	2000.671509	15853.59668	240.5488434	0	1.08999002	423.8164063	15853.59668	61	1	-1	239	0	0
1	0.261920005	0.235159993	0.261920005	0.235159993	2420.532471	20111.87891	246.2669067	0	1.07870996	425.6785278	20111.87891	61	1	-1	196	0	0
1	0.278789997	-0.230000004	0.278789997	-0.230000004	567.4423218	5501.342285	266.0340881	0	1.082499981	374.1801758	5501.342285	61	1	-1	214	0	0
1	0.291350007	0.179419994	0.291350007	0.179419994	1949.214722	13830.05176	228.0854797	0	1.167019963	492.9949341	13830.05176	61	1	-1	239	0	0
1	0.382200003	-0.223769993	0.382200003	-0.223769993	668.3623657	6879.787598	273.9692383	0	1.043409944	367.3713074	6879.787598	61	1	-1	2	0	0
1	-0.435499996	0.245639995	-0.435499996	0.245639995	2848.961182	26436.30469	260.7911072	0	1.161280036	492.1551209	26436.30469	62	1	-1	295	0	0
1	-0.358810008	0.22823	-0.358810008	0.22823	1256.196045	12286.93945	267.3202515	0	1.102460027	391.0392151	12286.93945	62	1	-1	297	0	0
1	-0.357389987	0.266530007	-0.357389987	0.266530007	1801.921631	16618.92578	259.4578857	0	1.078490019	417.7086487	16618.92578	62	1	-1	293	0	0
1	-0.347119987	0.257779986	-0.347119987	0.257779986	1995.17334	18439.70703	259.924408	0	1.114330053	409.9694824	18439.70703	62	1	-1	298	0	0
1	-0.343300015	0.274870008	-0.343300015	0.274870008	2643.08667	23661.57227	255.7150116	0	1.097259998	427.5944824	23661.57227	62	1	-1	296	0	0
1	-0.241219997	-0.121679999	-0.241219997	-0.121679999	911.0805054	7616.123047	246.8746796	0	1.035220027	371.2436523	7616.123047	62	1	-1	3	0	0
1	-0.229320005	-0.205329999	-0.229320005	-0.205329999	1006.952942	7990.810547	240.6708069	0	1.078420043	402.7129211	7990.810547	62	1	-1	156	0	0
1	-0.21864	-0.090449996	-0.21864	-0.090449996	450.7216187	3856.399902	250.0868225	0	1.113770008	370.0050049	3856.399902	62	1	-1	263	0	0
1	-0.208039999	-0.155790001	-0.208039999	-0.155790001	2339.800293	17707.88672	235.0361938	0	1.079550028	481.4417725	17707.88672	62	1	-1	147	0	0
1	-0.200859994	0.230790004	-0.200859994	0.230790004	1626.188843	11500.33789	227.4734497	0	1.132249951	468.828064	11500.33789	62	1	-1	435	0	0
1	-0.196239993	0.174150005	-0.196239993	0.174150005	1678.276001	13628.90039	243.8401489	0	1.144150019	438.8279114	13628.90039	62	1	-1	437	0	0
