Cas8838	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
1	0.15884	-0.37525	0.15884	-0.37525	500.00000	5000.00000	283.33813	0.00000	1.00000	427.21939	15275.72070	53	1	-1	1	0.00000	0.00000
1	0.16150	-0.33508	0.16150	-0.33508	500.00000	5000.00000	263.27563	0.00000	1.00000	400.55655	4991.48096	53	1	-1	1	0.00000	0.00000
1	0.17190	-0.26627	0.17190	-0.26627	500.00000	5000.00000	252.78749	0.00000	1.00000	408.36353	7339.54492	53	1	-1	1	0.00000	0.00000
1	0.31671	-0.17775	0.31671	-0.17775	500.00000	5000.00000	246.38248	0.00000	1.00000	406.57648	4537.81152	53	1	-1	1	0.00000	0.00000
1	0.31753	-0.13279	0.31753	-0.13279	500.00000	5000.00000	253.28827	0.00000	1.00000	406.50952	7762.31494	53	1	-1	1	0.00000	0.00000
1	0.34083	-0.12139	0.34083	-0.12139	500.00000	5000.00000	257.74588	0.00000	1.00000	436.03970	23448.09180	53	1	-1	1	0.00000	0.00000
1	0.34218	-0.15170	0.34218	-0.15170	500.00000	5000.00000	254.49307	0.00000	1.00000	441.01276	14801.49316	53	1	-1	1	0.00000	0.00000
1	0.35075	-0.03764	0.35075	-0.03764	500.00000	5000.00000	231.84975	0.00000	1.00000	391.22733	1622.19336	53	1	-1	1	0.00000	0.00000
1	0.39387	-0.10062	0.39387	-0.10062	500.00000	5000.00000	254.39679	0.00000	1.00000	415.01678	12010.27441	53	1	-1	1	0.00000	0.00000
1	0.42946	-0.21212	0.42946	-0.21212	500.00000	5000.00000	257.82291	0.00000	1.00000	394.76721	3074.85693	53	1	-1	1	0.00000	0.00000
1	0.43259	0.13195	0.43259	0.13195	500.00000	5000.00000	249.90707	0.00000	1.00000	448.61584	21283.94922	53	1	-1	1	0.00000	0.00000
1	0.45135	0.12320	0.45135	0.12320	500.00000	5000.00000	251.40292	0.00000	1.00000	451.16760	25147.89844	53	1	-1	1	0.00000	0.00000
1	0.51308	0.15252	0.51308	0.15252	500.00000	5000.00000	264.86993	0.00000	1.00000	383.91586	5887.16016	53	1	-1	1	0.00000	0.00000
1	0.60239	0.12971	0.60239	0.12971	500.00000	5000.00000	254.44386	0.00000	1.00000	377.24500	1005.26953	53	1	-1	1	0.00000	0.00000
1	-0.48028	0.21714	-0.48028	0.21714	500.00000	5000.00000	256.30994	0.00000	1.00000	424.57037	16926.98633	54	1	-1	1	0.00000	0.00000
1	-0.47018	0.27090	-0.47018	0.27090	500.00000	5000.00000	248.89911	0.00000	1.00000	466.87631	21309.47266	54	1	-1	1	0.00000	0.00000
1	-0.46875	0.22990	-0.46875	0.22990	500.00000	5000.00000	261.42667	0.00000	1.00000	461.71149	31565.86133	54	1	-1	1	0.00000	0.00000
1	-0.45695	0.20861	-0.45695	0.20861	500.00000	5000.00000	246.31830	0.00000	1.00000	419.72562	7462.67188	54	1	-1	1	0.00000	0.00000
1	-0.41940	-0.14830	-0.41940	-0.14830	500.00000	5000.00000	241.65308	0.00000	1.00000	402.17599	8194.83887	54	1	-1	1	0.00000	0.00000
1	-0.40550	0.10494	-0.40550	0.10494	500.00000	5000.00000	251.51634	0.00000	1.00000	423.12466	15257.89648	54	1	-1	1	0.00000	0.00000
1	-0.39296	-0.04803	-0.39296	-0.04803	500.00000	5000.00000	244.03490	0.00000	1.00000	396.70724	1511.33118	54	1	-1	1	0.00000	0.00000
1	-0.38762	-0.12377	-0.38762	-0.12377	500.00000	5000.00000	245.71695	0.00000	1.00000	422.19604	17363.78320	54	1	-1	1	0.00000	0.00000
1	-0.38412	0.13666	-0.38412	0.13666	500.00000	5000.00000	252.15407	0.00000	1.00000	443.16132	16866.99414	54	1	-1	1	0.00000	0.00000
1	-0.37416	-0.02152	-0.37416	-0.02152	500.00000	5000.00000	250.20024	0.00000	1.00000	441.93289	17459.61133	54	1	-1	1	0.00000	0.00000
1	-0.36880	-0.12908	-0.36880	-0.12908	500.00000	5000.00000	238.70845	0.00000	1.00000	419.72479	3623.25391	54	1	-1	1	0.00000	0.00000
1	-0.34794	0.22100	-0.34794	0.22100	500.00000	5000.00000	249.32285	0.00000	1.00000	397.72458	3284.30396	54	1	-1	1	0.00000	0.00000
1	-0.31727	-0.00843	-0.31727	-0.00843	500.00000	5000.00000	250.60257	0.00000	1.00000	472.08960	17292.98828	54	1	-1	1	0.00000	0.00000
1	-0.27423	0.14583	-0.27423	0.14583	500.00000	5000.00000	264.09738	0.00000	1.00000	396.08392	2457.76318	54	1	-1	1	0.00000	0.00000
1	-0.24551	0.19114	-0.24551	0.19114	500.00000	5000.00000	249.39775	0.00000	1.00000	505.18051	35878.14063	54	1	-1	1	0.00000	0.00000
1	-0.19380	0.18953	-0.19380	0.18953	500.00000	5000.00000	256.32492	0.00000	1.00000	550.44952	52594.49609	54	1	-1	1	0.00000	0.00000
1	-0.19300	0.19420	-0.19300	0.19420	500.00000	5000.00000	251.60837	0.00000	1.00000	516.52869	44104.73438	54	1	-1	1	0.00000	0.00000
1	-0.17395	0.18600	-0.17395	0.18600	500.00000	5000.00000	252.67407	0.00000	1.00000	508.99951	41071.87109	54	1	-1	1	0.00000	0.00000
1	-0.15204	0.08554	-0.15204	0.08554	500.00000	5000.00000	262.61652	0.00000	1.00000	527.44135	48343.48047	54	1	-1	1	0.00000	0.00000
1	-0.14462	0.21162	-0.14462	0.21162	500.00000	5000.00000	252.57352	0.00000	1.00000	395.32614	7354.69531	54	1	-1	1	0.00000	0.00000
1	-0.13679	0.19928	-0.13679	0.19928	500.00000	5000.00000	261.74554	0.00000	1.00000	426.76584	6789.85742	54	1	-1	1	0.00000	0.00000
1	-0.11085	-0.15866	-0.11085	-0.15866	500.00000	5000.00000	249.83003	0.00000	1.00000	481.27527	24814.33398	54	1	-1	1	0.00000	0.00000
1	-0.10769	-0.21100	-0.10769	-0.21100	500.00000	5000.00000	244.24890	0.00000	1.00000	386.34937	3965.22534	54	1	-1	1	0.00000	0.00000
1	-0.10644	-0.17193	-0.10644	-0.17193	500.00000	5000.00000	253.29681	0.00000	1.00000	451.25403	26368.30469	54	1	-1	1	0.00000	0.00000
1	-0.09382	-0.17248	-0.09382	-0.17248	500.00000	5000.00000	248.12657	0.00000	1.00000	474.67529	28824.32617	54	1	-1	1	0.00000	0.00000
1	-0.08973	-0.17019	-0.08973	-0.17019	500.00000	5000.00000	251.20818	0.00000	1.00000	473.09372	27809.18555	54	1	-1	1	0.00000	0.00000
1	-0.08528	-0.15048	-0.08528	-0.15048	500.00000	5000.00000	249.42126	0.00000	1.00000	454.35202	18585.94922	54	1	-1	1	0.00000	0.00000
1	-0.07199	-0.08359	-0.07199	-0.08359	500.00000	5000.00000	245.09634	0.00000	1.00000	452.66840	18720.19141	54	1	-1	1	0.00000	0.00000
1	-0.06674	-0.17467	-0.06674	-0.17467	500.00000	5000.00000	249.58392	0.00000	1.00000	431.27710	11925.90332	54	1	-1	1	0.00000	0.00000
1	-0.05229	0.15156	-0.05229	0.15156	500.00000	5000.00000	246.65427	0.00000	1.00000	443.62585	19874.13672	54	1	-1	1	0.00000	0.00000
1	-0.05182	0.08264	-0.05182	0.08264	500.00000	5000.00000	245.32104	0.00000	1.00000	423.92007	14142.68945	54	1	-1	1	0.00000	0.00000
1	-0.05165	0.14689	-0.05165	0.14689	500.00000	5000.00000	253.38669	0.00000	1.00000	429.79550	15479.73926	54	1	-1	1	0.00000	0.00000
1	-0.04953	0.11249	-0.04953	0.11249	500.00000	5000.00000	256.80002	0.00000	1.00000	445.13419	21552.17969	54	1	-1	1	0.00000	0.00000
1	-0.04266	0.15348	-0.04266	0.15348	500.00000	5000.00000	254.03513	0.00000	1.00000	436.04614	14740.64063	54	1	-1	1	0.00000	0.00000
1	-0.04007	0.15491	-0.04007	0.15491	500.00000	5000.00000	252.22038	0.00000	1.00000	418.20844	16798.27344	54	1	-1	1	0.00000	0.00000
1	-0.03201	0.02157	-0.03201	0.02157	500.00000	5000.00000	246.11497	0.00000	1.00000	398.32199	3903.18921	54	1	-1	1	0.00000	0.00000
1	-0.00570	0.09304	-0.00570	0.09304	500.00000	5000.00000	258.09470	0.00000	1.00000	415.16141	11350.74121	54	1	-1	1	0.00000	0.00000
1	0.07186	0.00067	0.07186	0.00067	500.00000	5000.00000	248.15440	0.00000	1.00000	402.43787	7057.63916	54	1	-1	1	0.00000	0.00000
1	0.11432	-0.08223	0.11432	-0.08223	500.00000	5000.00000	255.49246	0.00000	1.00000	541.25507	44915.66016	54	1	-1	1	0.00000	0.00000
1	0.11763	-0.09962	0.11763	-0.09962	500.00000	5000.00000	251.44359	0.00000	1.00000	504.31403	39175.41797	54	1	-1	1	0.00000	0.00000
1	0.18399	-0.04191	0.18399	-0.04191	500.00000	5000.00000	255.10941	0.00000	1.00000	446.70502	15073.86719	54	1	-1	1	0.00000	0.00000
1	0.19196	-0.14124	0.19196	-0.14124	500.00000	5000.00000	248.32561	0.00000	1.00000	477.00375	27538.11133	54	1	-1	1	0.00000	0.00000
1	0.20479	-0.05038	0.20479	-0.05038	500.00000	5000.00000	259.22250	0.00000	1.00000	401.80304	9366.90820	54	1	-1	1	0.00000	0.00000
1	0.20853	-0.19155	0.20853	-0.19155	500.00000	5000.00000	263.57953	0.00000	1.00000	449.89435	20097.78711	54	1	-1	1	0.00000	0.00000
1	0.20974	-0.18203	0.20974	-0.18203	500.00000	5000.00000	258.80948	0.00000	1.00000	430.96588	17530.01367	54	1	-1	1	0.00000	0.00000
1	0.21254	-0.13201	0.21254	-0.13201	500.00000	5000.00000	230.64278	0.00000	1.00000	402.69193	1672.92944	54	1	-1	1	0.00000	0.00000
1	0.21505	-0.19396	0.21505	-0.19396	500.00000	5000.00000	249.67380	0.00000	1.00000	418.65466	6076.60059	54	1	-1	1	0.00000	0.00000
1	0.21636	-0.15891	0.21636	-0.15891	500.00000	5000.00000	261.08856	0.00000	1.00000	447.20602	16151.25293	54	1	-1	1	0.00000	0.00000
1	0.21712	0.29178	0.21712	0.29178	500.00000	5000.00000	265.21234	0.00000	1.00000	452.05624	23931.35742	54	1	-1	1	0.00000	0.00000
1	0.22260	-0.04985	0.22260	-0.04985	500.00000	5000.00000	251.89084	0.00000	1.00000	415.26694	13814.46387	54	1	-1	1	0.00000	0.00000
1	0.22266	-0.17071	0.22266	-0.17071	500.00000	5000.00000	256.32922	0.00000	1.00000	433.86005	18066.44922	54	1	-1	1	0.00000	0.00000
1	0.22541	-0.22304	0.22541	-0.22304	500.00000	5000.00000	258.65540	0.00000	1.00000	461.02951	19526.09961	54	1	-1	1	0.00000	0.00000
1	0.22602	-0.21625	0.22602	-0.21625	500.00000	5000.00000	262.94821	0.00000	1.00000	416.17969	12331.90137	54	1	-1	1	0.00000	0.00000
1	0.22971	-0.02273	0.22971	-0.02273	500.00000	5000.00000	261.02652	0.00000	1.00000	421.41614	17946.85547	54	1	-1	1	0.00000	0.00000
1	0.22980	-0.21025	0.22980	-0.21025	500.00000	5000.00000	256.09595	0.00000	1.00000	449.60229	20294.97070	54	1	-1	1	0.00000	0.00000
1	0.23775	-0.20338	0.23775	-0.20338	500.00000	5000.00000	248.75789	0.00000	1.00000	421.33737	7330.56348	54	1	-1	1	0.00000	0.00000
1	0.23960	-0.16152	0.23960	-0.16152	500.00000	5000.00000	254.24484	0.00000	1.00000	456.86597	18444.24023	54	1	-1	1	0.00000	0.00000
1	0.24143	-0.19063	0.24143	-0.19063	500.00000	5000.00000	260.84033	0.00000	1.00000	447.76093	19101.69727	54	1	-1	1	0.00000	0.00000
1	0.24662	-0.16236	0.24662	-0.16236	500.00000	5000.00000	257.59180	0.00000	1.00000	424.12012	17004.63672	54	1	-1	1	0.00000	0.00000
1	0.25524	0.07171	0.25524	0.07171	500.00000	5000.00000	255.56306	0.00000	1.00000	457.42572	20547.69922	54	1	-1	1	0.00000	0.00000
1	0.26090	-0.19713	0.26090	-0.19713	500.00000	5000.00000	256.96906	0.00000	1.00000	451.08655	16362.07520	54	1	-1	1	0.00000	0.00000
1	0.26274	0.20882	0.26274	0.20882	500.00000	5000.00000	253.93668	0.00000	1.00000	485.25949	21520.13867	54	1	-1	1	0.00000	0.00000
1	0.27137	0.28607	0.27137	0.28607	500.00000	5000.00000	264.54678	0.00000	1.00000	426.93817	15166.76953	54	1	-1	1	0.00000	0.00000
1	0.27320	0.22863	0.27320	0.22863	500.00000	5000.00000	238.71700	0.00000	1.00000	405.86331	4598.84424	54	1	-1	1	0.00000	0.00000
1	0.27726	-0.16264	0.27726	-0.16264	500.00000	5000.00000	261.86539	0.00000	1.00000	445.59915	19119.57422	54	1	-1	1	0.00000	0.00000
1	0.28110	-0.08068	0.28110	-0.08068	500.00000	5000.00000	244.25531	0.00000	1.00000	411.23868	3426.22729	54	1	-1	1	0.00000	0.00000
1	0.29906	-0.20878	0.29906	-0.20878	500.00000	5000.00000	260.57281	0.00000	1.00000	430.49875	13732.03027	54	1	-1	1	0.00000	0.00000
1	0.33814	0.19205	0.33814	0.19205	500.00000	5000.00000	242.46201	0.00000	1.00000	561.14642	15294.91992	54	1	-1	1	0.00000	0.00000
1	0.34838	0.11712	0.34838	0.11712	500.00000	5000.00000	338.34470	0.00000	1.00000	396.53000	1014.88220	54	1	-1	1	0.00000	0.00000
1	0.49327	0.20023	0.49327	0.20023	500.00000	5000.00000	208.07434	0.00000	1.00000	678.12469	10854.33496	54	1	-1	1	0.00000	0.00000
1	-0.59287	-0.10467	-0.59287	-0.10467	500.00000	5000.00000	223.35823	0.00000	1.00000	404.37460	1160.61279	55	1	-1	1	0.00000	0.00000
1	-0.45098	-0.10536	-0.45098	-0.10536	500.00000	5000.00000	245.26755	0.00000	1.00000	410.67902	5841.29932	55	1	-1	1	0.00000	0.00000
1	-0.38448	-0.13284	-0.38448	-0.13284	500.00000	5000.00000	242.81725	0.00000	1.00000	475.01062	25417.10742	55	1	-1	1	0.00000	0.00000
1	-0.37849	0.00906	-0.37849	0.00906	500.00000	5000.00000	262.98459	0.00000	1.00000	409.08551	1810.35388	55	1	-1	1	0.00000	0.00000
1	-0.37415	-0.14058	-0.37415	-0.14058	500.00000	5000.00000	249.33139	0.00000	1.00000	460.95093	22697.83398	55	1	-1	1	0.00000	0.00000
1	-0.36340	-0.15283	-0.36340	-0.15283	500.00000	5000.00000	243.21957	0.00000	1.00000	469.29639	22184.69336	55	1	-1	1	0.00000	0.00000
1	-0.35668	-0.10420	-0.35668	-0.10420	500.00000	5000.00000	252.57137	0.00000	1.00000	442.29980	11222.90137	55	1	-1	1	0.00000	0.00000
1	-0.34669	-0.15141	-0.34669	-0.15141	500.00000	5000.00000	251.43930	0.00000	1.00000	410.85837	14176.56348	55	1	-1	1	0.00000	0.00000
1	-0.34064	-0.19280	-0.34064	-0.19280	500.00000	5000.00000	255.34265	0.00000	1.00000	441.14865	7856.74512	55	1	-1	1	0.00000	0.00000
1	-0.33472	-0.15186	-0.33472	-0.15186	500.00000	5000.00000	247.89333	0.00000	1.00000	455.59000	21746.38086	55	1	-1	1	0.00000	0.00000
1	-0.30907	-0.23346	-0.30907	-0.23346	500.00000	5000.00000	251.24240	0.00000	1.00000	456.95499	17970.65820	55	1	-1	1	0.00000	0.00000
1	-0.30012	-0.19370	-0.30012	-0.19370	500.00000	5000.00000	243.07404	0.00000	1.00000	439.23798	10483.82324	55	1	-1	1	0.00000	0.00000
1	-0.28661	-0.14105	-0.28661	-0.14105	500.00000	5000.00000	244.62769	0.00000	1.00000	395.58823	4867.39111	55	1	-1	1	0.00000	0.00000
1	-0.24473	-0.33534	-0.24473	-0.33534	500.00000	5000.00000	254.87614	0.00000	1.00000	414.50406	4290.28027	55	1	-1	1	0.00000	0.00000
1	-0.23116	0.09888	-0.23116	0.09888	500.00000	5000.00000	235.76167	0.00000	1.00000	439.52643	5397.76514	55	1	-1	1	0.00000	0.00000
1	-0.22027	-0.07795	-0.22027	-0.07795	500.00000	5000.00000	247.28984	0.00000	1.00000	434.11542	24907.53906	55	1	-1	1	0.00000	0.00000
1	-0.20739	-0.17656	-0.20739	-0.17656	500.00000	5000.00000	253.75693	0.00000	1.00000	493.17865	24490.55664	55	1	-1	1	0.00000	0.00000
1	-0.18830	-0.41636	-0.18830	-0.41636	500.00000	5000.00000	250.88290	0.00000	1.00000	408.48349	3433.95508	55	1	-1	1	0.00000	0.00000
1	-0.17330	-0.13310	-0.17330	-0.13310	500.00000	5000.00000	247.56590	0.00000	1.00000	479.22049	24572.19336	55	1	-1	1	0.00000	0.00000
1	-0.17152	0.17213	-0.17152	0.17213	500.00000	5000.00000	245.72549	0.00000	1.00000	445.90396	10922.09375	55	1	-1	1	0.00000	0.00000
1	-0.14895	-0.14867	-0.14895	-0.14867	500.00000	5000.00000	248.64447	0.00000	1.00000	461.46448	19713.05664	55	1	-1	1	0.00000	0.00000
1	-0.13860	-0.37624	-0.13860	-0.37624	500.00000	5000.00000	250.45918	0.00000	1.00000	439.93381	11193.32422	55	1	-1	1	0.00000	0.00000
1	-0.11205	-0.38525	-0.11205	-0.38525	500.00000	5000.00000	248.39836	0.00000	1.00000	404.10815	5840.22998	55	1	-1	1	0.00000	0.00000
1	-0.11198	-0.37734	-0.11198	-0.37734	500.00000	5000.00000	246.67780	0.00000	1.00000	415.39319	5691.22998	55	1	-1	1	0.00000	0.00000
1	-0.11138	0.04845	-0.11138	0.04845	500.00000	5000.00000	243.50845	0.00000	1.00000	418.57916	6397.33105	55	1	-1	1	0.00000	0.00000
1	-0.06844	0.45753	-0.06844	0.45753	500.00000	5000.00000	246.46165	0.00000	1.00000	433.66864	12053.97949	55	1	-1	1	0.00000	0.00000
1	-0.06110	0.42855	-0.06110	0.42855	500.00000	5000.00000	245.50937	0.00000	1.00000	420.40973	6655.93066	55	1	-1	1	0.00000	0.00000
1	-0.03016	0.40660	-0.03016	0.40660	500.00000	5000.00000	244.10126	0.00000	1.00000	413.61890	7786.17920	55	1	-1	1	0.00000	0.00000
1	0.00167	-0.05071	0.00167	-0.05071	500.00000	5000.00000	240.15294	0.00000	1.00000	394.89001	1685.23792	55	1	-1	1	0.00000	0.00000
1	0.00861	-0.43211	0.00861	-0.43211	500.00000	5000.00000	234.23370	0.00000	1.00000	406.82040	3221.26416	55	1	-1	1	0.00000	0.00000
1	0.00970	0.47201	0.00970	0.47201	500.00000	5000.00000	252.15192	0.00000	1.00000	396.27917	2372.64282	55	1	-1	1	0.00000	0.00000
1	0.04285	-0.01713	0.04285	-0.01713	500.00000	5000.00000	256.26929	0.00000	1.00000	420.73505	4765.34863	55	1	-1	1	0.00000	0.00000
1	0.05042	-0.10924	0.05042	-0.10924	500.00000	5000.00000	257.68384	0.00000	1.00000	403.48837	3331.52563	55	1	-1	1	0.00000	0.00000
1	0.06416	-0.07784	0.06416	-0.07784	500.00000	5000.00000	256.87918	0.00000	1.00000	440.32932	16056.86914	55	1	-1	1	0.00000	0.00000
1	0.08776	0.34985	0.08776	0.34985	500.00000	5000.00000	245.61636	0.00000	1.00000	436.06458	9620.16992	55	1	-1	1	0.00000	0.00000
1	0.10038	0.30450	0.10038	0.30450	500.00000	5000.00000	250.50412	0.00000	1.00000	415.14203	7117.17822	55	1	-1	1	0.00000	0.00000
1	0.11275	0.08691	0.11275	0.08691	500.00000	5000.00000	246.19415	0.00000	1.00000	492.67001	22871.85742	55	1	-1	1	0.00000	0.00000
1	0.11590	0.17152	0.11590	0.17152	500.00000	5000.00000	251.03485	0.00000	1.00000	465.07767	23958.49023	55	1	-1	1	0.00000	0.00000
1	0.12986	-0.01800	0.12986	-0.01800	500.00000	5000.00000	252.08130	0.00000	1.00000	441.50836	11609.49414	55	1	-1	1	0.00000	0.00000
1	0.13302	0.26467	0.13302	0.26467	500.00000	5000.00000	245.50723	0.00000	1.00000	415.08524	11044.76172	55	1	-1	1	0.00000	0.00000
1	0.14040	-0.12988	0.14040	-0.12988	500.00000	5000.00000	244.03703	0.00000	1.00000	431.91672	15949.98535	55	1	-1	1	0.00000	0.00000
1	0.14237	0.32402	0.14237	0.32402	500.00000	5000.00000	261.08215	0.00000	1.00000	422.82516	12324.02344	55	1	-1	1	0.00000	0.00000
1	0.14310	0.25286	0.14310	0.25286	500.00000	5000.00000	250.37785	0.00000	1.00000	437.82953	13396.66309	55	1	-1	1	0.00000	0.00000
1	0.14628	0.36415	0.14628	0.36415	500.00000	5000.00000	237.39449	0.00000	1.00000	407.32071	5619.37109	55	1	-1	1	0.00000	0.00000
1	0.15029	-0.09450	0.15029	-0.09450	500.00000	5000.00000	263.58807	0.00000	1.00000	430.74551	7770.41748	55	1	-1	1	0.00000	0.00000
1	0.15372	-0.09327	0.15372	-0.09327	500.00000	5000.00000	243.06120	0.00000	1.00000	415.94153	8712.86816	55	1	-1	1	0.00000	0.00000
1	0.15537	-0.09982	0.15537	-0.09982	500.00000	5000.00000	244.34093	0.00000	1.00000	457.26501	18436.53906	55	1	-1	1	0.00000	0.00000
1	0.15623	0.25371	0.15623	0.25371	500.00000	5000.00000	248.22287	0.00000	1.00000	383.18784	3386.20142	55	1	-1	1	0.00000	0.00000
1	0.15681	-0.11694	0.15681	-0.11694	500.00000	5000.00000	264.48260	0.00000	1.00000	414.40536	9414.53906	55	1	-1	1	0.00000	0.00000
1	0.16219	-0.08109	0.16219	-0.08109	500.00000	5000.00000	247.08226	0.00000	1.00000	430.20218	13490.99219	55	1	-1	1	0.00000	0.00000
1	0.16932	-0.10935	0.16932	-0.10935	500.00000	5000.00000	240.02455	0.00000	1.00000	456.14877	13782.19238	55	1	-1	1	0.00000	0.00000
1	0.22012	-0.07761	0.22012	-0.07761	500.00000	5000.00000	255.33197	0.00000	1.00000	423.61844	10635.04102	55	1	-1	1	0.00000	0.00000
1	0.23157	0.35696	0.23157	0.35696	500.00000	5000.00000	258.16962	0.00000	1.00000	416.21780	6853.52002	55	1	-1	1	0.00000	0.00000
1	0.23585	-0.03021	0.23585	-0.03021	500.00000	5000.00000	245.09850	0.00000	1.00000	460.93292	11770.00488	55	1	-1	1	0.00000	0.00000
1	0.24033	-0.06159	0.24033	-0.06159	500.00000	5000.00000	242.22234	0.00000	1.00000	444.84076	13429.24707	55	1	-1	1	0.00000	0.00000
1	0.26679	-0.07691	0.26679	-0.07691	500.00000	5000.00000	245.39380	0.00000	1.00000	399.29709	3820.79639	55	1	-1	1	0.00000	0.00000
1	0.30395	0.28844	0.30395	0.28844	500.00000	5000.00000	234.60178	0.00000	1.00000	411.30847	6553.59668	55	1	-1	1	0.00000	0.00000
1	0.31132	-0.05653	0.31132	-0.05653	500.00000	5000.00000	246.69064	0.00000	1.00000	410.29407	6157.82813	55	1	-1	1	0.00000	0.00000
1	0.32500	0.14298	0.32500	0.14298	500.00000	5000.00000	242.83864	0.00000	1.00000	460.15570	15791.05273	55	1	-1	1	0.00000	0.00000
1	0.33173	0.10288	0.33173	0.10288	500.00000	5000.00000	258.94855	0.00000	1.00000	435.91354	10809.38574	55	1	-1	1	0.00000	0.00000
1	0.34113	0.00373	0.34113	0.00373	500.00000	5000.00000	243.22383	0.00000	1.00000	418.90536	13593.92773	55	1	-1	1	0.00000	0.00000
1	0.36137	0.13996	0.36137	0.13996	500.00000	5000.00000	253.10207	0.00000	1.00000	407.89001	9770.09863	55	1	-1	1	0.00000	0.00000
1	0.36465	0.09779	0.36465	0.09779	500.00000	5000.00000	246.08287	0.00000	1.00000	400.33966	6181.37939	55	1	-1	1	0.00000	0.00000
1	0.43731	0.15024	0.43731	0.15024	500.00000	5000.00000	260.35239	0.00000	1.00000	398.07571	3645.95752	55	1	-1	1	0.00000	0.00000
1	0.53396	0.21590	0.53396	0.21590	500.00000	5000.00000	282.12262	0.00000	1.00000	389.15247	2278.93652	55	1	-1	1	0.00000	0.00000
1	-0.44409	-0.20385	-0.44409	-0.20385	500.00000	5000.00000	254.98741	0.00000	1.00000	441.59018	24626.62305	56	1	-1	1	0.00000	0.00000
1	-0.43802	-0.23138	-0.43802	-0.23138	500.00000	5000.00000	251.25955	0.00000	1.00000	408.65390	13755.57617	56	1	-1	1	0.00000	0.00000
1	-0.41229	-0.25542	-0.41229	-0.25542	500.00000	5000.00000	259.83453	0.00000	1.00000	430.72427	23108.76758	56	1	-1	1	0.00000	0.00000
1	-0.40001	-0.11140	-0.40001	-0.11140	500.00000	5000.00000	261.21484	0.00000	1.00000	385.36914	10144.07129	56	1	-1	1	0.00000	0.00000
1	-0.38313	-0.03239	-0.38313	-0.03239	500.00000	5000.00000	249.00826	0.00000	1.00000	469.96445	16950.49414	56	1	-1	1	0.00000	0.00000
1	-0.34340	-0.05204	-0.34340	-0.05204	500.00000	5000.00000	254.84190	0.00000	1.00000	427.06354	19422.33008	56	1	-1	1	0.00000	0.00000
1	-0.33969	-0.07705	-0.33969	-0.07705	500.00000	5000.00000	252.80890	0.00000	1.00000	421.89148	9620.04980	56	1	-1	1	0.00000	0.00000
1	-0.24074	-0.33621	-0.24074	-0.33621	500.00000	5000.00000	260.57281	0.00000	1.00000	412.27600	9527.80762	56	1	-1	1	0.00000	0.00000
1	-0.22008	-0.33855	-0.22008	-0.33855	500.00000	5000.00000	262.45389	0.00000	1.00000	404.14554	9546.14453	56	1	-1	1	0.00000	0.00000
1	-0.19650	-0.40095	-0.19650	-0.40095	500.00000	5000.00000	259.32092	0.00000	1.00000	413.69861	7016.38623	56	1	-1	1	0.00000	0.00000
1	-0.10541	0.39783	-0.10541	0.39783	500.00000	5000.00000	252.50287	0.00000	1.00000	463.86545	25039.86914	56	1	-1	1	0.00000	0.00000
1	-0.09917	-0.01735	-0.09917	-0.01735	500.00000	5000.00000	250.43352	0.00000	1.00000	432.86749	15459.79980	56	1	-1	1	0.00000	0.00000
1	-0.08926	-0.00085	-0.08926	-0.00085	500.00000	5000.00000	256.39767	0.00000	1.00000	449.55948	22441.95508	56	1	-1	1	0.00000	0.00000
1	-0.08676	-0.01751	-0.08676	-0.01751	500.00000	5000.00000	253.62851	0.00000	1.00000	410.39600	15884.48926	56	1	-1	1	0.00000	0.00000
1	-0.07904	0.00280	-0.07904	0.00280	500.00000	5000.00000	253.73125	0.00000	1.00000	415.59714	14471.40918	56	1	-1	1	0.00000	0.00000
1	-0.06904	-0.47520	-0.06904	-0.47520	500.00000	5000.00000	252.86882	0.00000	1.00000	413.81323	10105.63281	56	1	-1	1	0.00000	0.00000
1	-0.06854	0.01091	-0.06854	0.01091	500.00000	5000.00000	254.93607	0.00000	1.00000	386.38968	12317.43945	56	1	-1	1	0.00000	0.00000
1	-0.05151	-0.00005	-0.05151	-0.00005	500.00000	5000.00000	255.95471	0.00000	1.00000	385.89954	5941.37842	56	1	-1	1	0.00000	0.00000
1	-0.04999	0.02171	-0.04999	0.02171	500.00000	5000.00000	247.66005	0.00000	1.00000	450.93665	14549.44824	56	1	-1	1	0.00000	0.00000
1	-0.04993	-0.00414	-0.04993	-0.00414	500.00000	5000.00000	250.21950	0.00000	1.00000	466.64090	23581.33789	56	1	-1	1	0.00000	0.00000
1	-0.04571	0.03553	-0.04571	0.03553	500.00000	5000.00000	252.69333	0.00000	1.00000	432.43906	9704.65137	56	1	-1	1	0.00000	0.00000
1	-0.03844	-0.14848	-0.03844	-0.14848	500.00000	5000.00000	261.33252	0.00000	1.00000	481.85074	37638.82813	56	1	-1	1	0.00000	0.00000
1	-0.03813	0.39307	-0.03813	0.39307	500.00000	5000.00000	259.50708	0.00000	1.00000	406.38312	13418.08984	56	1	-1	1	0.00000	0.00000
1	-0.03154	-0.00203	-0.03154	-0.00203	500.00000	5000.00000	258.91217	0.00000	1.00000	455.33826	20832.46875	56	1	-1	1	0.00000	0.00000
